playerID,nameFirst,nameLast,birthYear,birthMonth,fullName
whitbbi01,Bill,Whitby,1943,7,Bill Whitby
whitcbo01,Bob,Whitcher,1917,4,Bob Whitcher
whitcsh01,Shay,Whitcomb,1998,9,Shay Whitcomb
whiteaa01,Aaron,Whitefield,1996,9,Aaron Whitefield
whiteab01,Abe,White,1904,5,Abe White
whiteal01,Alex,White,1988,8,Alex White
whitear01,Arthur,White,,,Arthur White
whiteba01,Barney,White,1923,6,Barney White
whitebi01,Bill,White,1860,10,Bill White
whitebi02,Bill,White,1860,5,Bill White
whitebi03,Bill,White,1934,1,Bill White
whitebi04,Bill,White,1978,11,Bill White
whitebr01,Brendan,White,1998,11,Brendan White
whitebu01,Burgess,Whitehead,1910,6,Burgess Whitehead
whitebu02,Burlin,White,1895,2,Burlin White
whitebu03,Butler,White,1892,3,Butler White
whitech01,Charlie,Whitehouse,1894,1,Charlie Whitehouse
whitech02,Charlie,White,1927,8,Charlie White
whitech03,Chaney,White,1894,4,Chaney White
whitecl01,Clarence,White,1901,,Clarence White
whitecl02,Clifford,White,1894,3,Clifford White
whitede01,Deacon,White,1847,12,Deacon White
whitede02,Deke,White,1872,9,Deke White
whitede03,Devon,White,1962,12,Devon White
whitede04,Derrick,White,1969,10,Derrick White
whitedo01,Doc,White,1879,4,Doc White
whitedo02,Don,White,1919,1,Don White
whitedo03,Dolph,White,1893,7,Dolph White
whiteea01,Earl,Whitehill,1899,2,Earl Whitehill
whiteed01,Ed,White,1926,4,Ed White
whiteed02,Ed,Whited,1964,2,Ed Whited
whiteed03,Eddie,White,,,Eddie White
whiteel01,Elmer,White,1849,12,Elmer White
whiteel02,Elder,White,1933,12,Elder White
whiteel03,Eli,Whiteside,1979,10,Eli Whiteside
whiteel04,Eli,White,1994,6,Eli White
whiteer01,Ernie,White,1916,9,Ernie White
whiteeu01,Eugene,White,,,Eugene White
whiteev01,Evan,White,1996,4,Evan White
whitefr01,Frank,White,1950,9,Frank White
whitefu01,Fuzz,White,1916,6,Fuzz White
whitega01,Gabe,White,1971,11,Gabe White
whitege01,George,Whiteman,1882,12,George Whiteman
whitege02,George,White,,,George White
whitegi01,Gil,Whitehouse,1893,10,Gil Whitehouse
whitegu01,Guerdon,Whiteley,1859,10,Guerdon Whiteley
whiteha01,Hal,White,1919,3,Hal White
whiteja01,Jack,White,1878,1,Jack White
whiteja02,Jack,White,1905,8,Jack White
whiteja03,James,White,,,James White
whiteje01,Jerry,White,1952,8,Jerry White
whitejo01,Jo-Jo,White,1909,6,Jo-Jo White
whitejo02,John,Whitehead,1909,4,John Whitehead
whitejo03,Josh,Whitesell,1982,4,Josh Whitesell
whiteki01,Kirby,White,1884,1,Kirby White
whitela01,Larry,White,1958,9,Larry White
whitela02,Ladd,White,1917,8,Ladd White
whitele01,Len,Whitehouse,1957,9,Len Whitehouse
whitema01,Mark,Whiten,1966,11,Mark Whiten
whitema02,Matt,Whiteside,1967,8,Matt Whiteside
whitema03,Matt,White,1977,8,Matt White
whitemi01,Milt,Whitehead,1862,,Milt Whitehead
whitemi02,Mike,White,1938,12,Mike White
whitemi03,Mitch,White,1994,12,Mitch White
whitemy01,Myron,White,1957,8,Myron White
whiteow01,Owen,White,1999,8,Owen White
whiteri01,Rick,White,1968,12,Rick White
whitero01,Roy,White,1943,12,Roy White
whitero02,Rondell,White,1972,2,Rondell White
whitero03,Robert,White,,,Robert White
whitesa01,Sam,White,1893,8,Sam White
whitesa02,Sammy,White,1927,7,Sammy White
whitese01,Sean,Whiteside,1971,4,Sean Whiteside
whitese02,Sean,White,1981,4,Sean White
whiteso99,Sol,White,1868,6,Sol White
whitest01,Steve,White,1884,12,Steve White
whitety01,Tyler,White,1990,10,Tyler White
whitewa01,Warren,White,1844,,Warren White
whitewa02,Wally,Whitehurst,1964,4,Wally Whitehurst
whitewi01,Will,White,1854,10,Will White
whitffr01,Fred,Whitfield,1938,1,Fred Whitfield
whitfte01,Terry,Whitfield,1953,1,Terry Whitfield
whitied01,Ed,Whiting,1860,,Ed Whiting
whitije01,Jesse,Whiting,1879,5,Jesse Whiting
whitl01,,Whitlock,,, Whitlock
whitlch01,Chase,Whitley,1989,6,Chase Whitley
whitlfo01,Forrest,Whitley,1997,9,Forrest Whitley
whitlga01,Garrett,Whitlock,1996,6,Garrett Whitlock
whitlko01,Kodi,Whitley,1995,2,Kodi Whitley
whitmda01,Dan,Whitmer,1955,11,Dan Whitmer
whitmda02,Darrell,Whitmore,1968,11,Darrell Whitmore
whitmdi01,Dick,Whitman,1920,11,Dick Whitman
whitmfr01,Frank,Whitman,1924,8,Frank Whitman
whitnar01,Art,Whitney,1858,1,Art Whitney
whitnca01,Carl,Whitney,1913,9,Carl Whitney
whitnfr01,Frank,Whitney,1856,2,Frank Whitney
whitnji01,Jim,Whitney,1857,11,Jim Whitney
whitnpi01,Pinky,Whitney,1905,1,Pinky Whitney
whitrbi01,Bill,Whitrock,1870,3,Bill Whitrock
whitsed01,Ed,Whitson,1955,5,Ed Whitson
whitter01,Ernie,Whitt,1952,6,Ernie Whitt
whittpo01,George,Whitted,1890,2,George Whitted
whittwa01,Walt,Whittaker,1894,6,Walt Whittaker
whitwdi01,Dick,Whitworth,1895,8,Dick Whitworth
wickake01,Kevin,Wickander,1965,1,Kevin Wickander
wickebo01,Bob,Wicker,1877,5,Bob Wicker
wickeda01,Dave,Wickersham,1935,9,Dave Wickersham
wickefl01,Floyd,Wicker,1943,9,Floyd Wicker
wickeke01,Kemp,Wicker,1906,8,Kemp Wicker
wicklal01,Al,Wickland,1888,1,Al Wickland
wickmbo01,Bob,Wickman,1969,2,Bob Wickman
wickro01,Rowan,Wick,1992,11,Rowan Wick
wicksel01,Elmer,Wicks,1895,8,Elmer Wicks
wicksjo01,Jordan,Wicks,1999,9,Jordan Wicks
wickwfr01,Frank,Wickware,1889,3,Frank Wickware
widenta01,Taylor,Widener,1994,10,Taylor Widener
widgech01,Chris,Widger,1971,5,Chris Widger
widmaal01,Al,Widmar,1925,3,Al Widmar
widnewi01,Wild Bill,Widner,1867,6,Wild Bill Widner
wieante01,Ted,Wieand,1933,4,Ted Wieand
wieckbr01,Brad,Wieck,1991,10,Brad Wieck
wiedech01,Charlie,Wiedemeyer,1914,1,Charlie Wiedemeyer
wiedeto01,Tom,Wiedenbauer,1958,11,Tom Wiedenbauer
wiedmst01,George,Weidman,1861,2,George Weidman
wieghto01,Tom,Wieghaus,1957,2,Tom Wieghaus
wielajo01,Joe,Wieland,1990,1,Joe Wieland
wiemejo01,Joey,Wiemer,1999,2,Joey Wiemer
wieneja01,Jack,Wieneke,1894,3,Jack Wieneke
wieslbo01,Bob,Wiesler,1930,8,Bob Wiesler
wietema01,Matt,Wieters,1986,5,Matt Wieters
wietewh01,Whitey,Wietelmann,1919,3,Whitey Wietelmann
wiggial01,Alan,Wiggins,1958,2,Alan Wiggins
wiggijo01,Joe,Wiggins,1906,9,Joe Wiggins
wiggiru01,Rube,Wiggins,1921,1,Rube Wiggins
wiggisc01,Scott,Wiggins,1976,3,Scott Wiggins
wiggity01,Ty,Wigginton,1977,10,Ty Wigginton
wiggsji01,Jimmy,Wiggs,1876,9,Jimmy Wiggs
wightbi01,Bill,Wight,1922,4,Bill Wight
wiginfr01,Fred,Wigington,1897,12,Fred Wigington
wihtosa01,Sandy,Wihtol,1955,6,Sandy Wihtol
wilbede01,Del,Wilber,1919,2,Del Wilber
wilbocl01,Claude,Wilborn,1912,9,Claude Wilborn
wilbote01,Ted,Wilborn,1958,12,Ted Wilborn
wilcoco01,Cole,Wilcox,1999,7,Cole Wilcox
wilcomi01,Milt,Wilcox,1950,4,Milt Wilcox
wilesco01,Collin,Wiles,1994,5,Collin Wiles
wilesna01,Nathan,Wiles,1998,7,Nathan Wiles
wilesra01,Randy,Wiles,1951,9,Randy Wiles
wiley01,Joseph,Wiley,1857,3,Joseph Wiley
wileydo01,Doc,Wiley,1887,2,Doc Wiley
wileyfr01,Fred,Wiley,1895,3,Fred Wiley
wileyjo01,Joe,Wiley,1918,8,Joe Wiley
wileyma01,Mark,Wiley,1948,2,Mark Wiley
wileysa01,Sam,Wiley,,,Sam Wiley
wilforo01,Rob,Wilfong,1953,9,Rob Wilfong
wilheha01,Harry,Wilhelm,1874,4,Harry Wilhelm
wilheho01,Hoyt,Wilhelm,1922,7,Hoyt Wilhelm
wilheji01,Jim,Wilhelm,1952,9,Jim Wilhelm
wilheka01,Kaiser,Wilhelm,1877,1,Kaiser Wilhelm
wilhesp01,Spider,Wilhelm,1929,5,Spider Wilhelm
wilheto01,Tom,Wilhelmsen,1983,12,Tom Wilhelmsen
wilhojo01,Joe,Wilhoit,1885,12,Joe Wilhoit
wiliede01,Denney,Wilie,1890,9,Denney Wilie
wilkad01,Adam,Wilk,1987,12,Adam Wilk
wilkeaa01,Aaron,Wilkerson,1989,5,Aaron Wilkerson
wilkebr01,Brad,Wilkerson,1977,6,Brad Wilkerson
wilkecu01,Curt,Wilkerson,1961,4,Curt Wilkerson
wilkeha01,Harry,Wilke,1900,12,Harry Wilke
wilkeji01,Jimmy,Wilkes,1925,10,Jimmy Wilkes
wilkest01,Stevie,Wilkerson,1992,1,Stevie Wilkerson
wilkian01,Andy,Wilkins,1988,9,Andy Wilkins
wilkibi01,Bill,Wilkinson,1964,8,Bill Wilkinson
wilkibo01,Bobby,Wilkins,1922,8,Bobby Wilkins
wilkide01,Dean,Wilkins,1966,8,Dean Wilkins
wilkied01,Ed,Wilkinson,1890,6,Ed Wilkinson
wilkier01,Eric,Wilkins,1956,12,Eric Wilkins
wilkijl99,J. L.,Wilkinson,1878,5,J. L. Wilkinson
wilkile01,Aldon,Wilkie,1914,10,Aldon Wilkie
wilkima01,Marc,Wilkins,1970,10,Marc Wilkins
wilkira01,Rabbit,Wilkins,,,Rabbit Wilkins
wilkiri01,Rick,Wilkins,1967,6,Rick Wilkins
wilkiro01,Roy,Wilkinson,1893,5,Roy Wilkinson
wilkste01,Ted,Wilks,1915,11,Ted Wilks
willaje01,Jerry,Willard,1960,3,Jerry Willard
willbo01,Bob,Will,1931,7,Bob Will
willeca01,Carl,Willey,1931,6,Carl Willey
willeed01,Ed,Willett,1884,3,Ed Willett
willepe01,Pete,Willett,1902,7,Pete Willett
willhni01,Nick,Willhite,1941,1,Nick Willhite
willi01,,Williams,,, Williams
willi02,,Williams,,, Williams
williac01,Ace,Williams,1917,3,Ace Williams
williad01,Adam,Williams,1892,6,Adam Williams
willial01,Al,Williamson,1900,2,Al Williamson
willial02,Al,Williams,1914,5,Al Williams
willial03,Albert,Williams,1954,5,Albert Williams
willial04,Alika,Williams,1999,3,Alika Williams
william01,Amos,Willingham,1998,8,Amos Willingham
willian01,Antone,Williamson,1973,7,Antone Williamson
willian02,Andy,Williams,,,Andy Williams
williar01,Art,Williams,1877,8,Art Williams
williau01,Austen,Williams,1992,12,Austen Williams
willibe01,Bernie,Williams,1948,10,Bernie Williams
willibe02,Bernie,Williams,1968,9,Bernie Williams
willibe03,Ben,Williamson,2000,11,Ben Williamson
willibi01,Billy,Williams,1938,6,Billy Williams
willibi02,Billy,Williams,1932,6,Billy Williams
willibi03,Biggie,Williams,,,Biggie Williams
willibi04,Bill,Williams,,,Bill Williams
willibi05,Bill,Williams,,,Bill Williams
willibo01,Bob,Williams,1884,4,Bob Williams
willibo02,Bobby,Williams,1895,9,Bobby Williams
willibo03,Bob,Williams,,,Bob Williams
willibr01,Brian,Williams,1969,2,Brian Williams
willibr02,Brandon,Williamson,1998,4,Brandon Williamson
willibu01,Bucky,Williams,1906,12,Bucky Williams
willic01,C.,Williams,,,C. Williams
willica01,Carl,Willis,1960,12,Carl Willis
willica02,Carson,Williams,2003,6,Carson Williams
willich01,Charlie,Williams,1947,10,Charlie Williams
willich02,Charley,Williams,1897,3,Charley Williams
willich03,Chester,Williams,1906,5,Chester Williams
willicl01,Clarence,Williams,1866,1,Clarence Williams
willicl02,Clyde,Williams,1920,4,Clyde Williams
willicl03,Clarence,Williams,,,Clarence Williams
willico01,Cotton,Williams,1917,1,Cotton Williams
willicu01,Curley,Williams,1925,5,Curley Williams
willicy01,Cy,Williams,1887,12,Cy Williams
willida01,Dale,Williams,1855,10,Dale Williams
willida02,Dave,Williams,1879,7,Dave Williams
willida03,Davey,Williams,1927,11,Davey Williams
willida04,Dale,Willis,1936,5,Dale Willis
willida05,Dallas,Williams,1958,2,Dallas Williams
willida06,Dana,Williams,1963,3,Dana Williams
willida07,David,Williams,1979,3,David Williams
willide01,Denny,Williams,1896,12,Denny Williams
willide02,Dewey,Williams,1916,2,Dewey Williams
willide03,Devin,Williams,1994,9,Devin Williams
willide04,Dee,Williams,1884,5,Dee Williams
willidi01,Dib,Williams,1910,1,Dib Williams
willidi02,Dick,Williams,1929,5,Dick Williams
willido01,Don,Williams,1931,9,Don Williams
willido02,Don,Williams,1935,9,Don Williams
willido03,Dontrelle,Willis,1982,1,Dontrelle Willis
williea01,Earl,Williams,1903,1,Earl Williams
williea02,Earl,Williams,1948,7,Earl Williams
willied01,Eddie,Williams,1964,11,Eddie Williams
williel01,Elbert,Williams,1907,10,Elbert Williams
williel02,Eli,Williams,1916,11,Eli Williams
willife01,Fendall,Williams,1901,5,Fendall Williams
willifr01,Frank,Williams,1958,2,Frank Williams
willifr02,Frank,Williams,1918,8,Frank Williams
willifr03,Fred,Williams,,,Fred Williams
williga01,Gavin,Williams,1999,7,Gavin Williams
willige01,George,Williams,1939,10,George Williams
willige02,Gerald,Williams,1966,8,Gerald Williams
willige03,George,Williams,1969,4,George Williams
willige04,George,Williams,1864,3,George Williams
willige05,Gerard,Williams,,,Gerard Williams
willige06,George,Williams,,,George Williams
willigl01,Glenn,Williams,1977,7,Glenn Williams
willigu01,August,Williams,1870,8,August Williams
willigu02,Gus,Williams,1888,5,Gus Williams
williha01,Harry,Williams,1890,6,Harry Williams
williha02,Hank,Williams,1889,6,Hank Williams
williha03,Harry,Williams,1905,6,Harry Williams
willihe01,Henry,Williams,1891,10,Henry Williams
willihe02,Henry,Williams,,,Henry Williams
williho01,Howie,Williamson,1904,12,Howie Williamson
willihu01,Hugh,Willingham,1906,5,Hugh Willingham
willij01,J.,Williams,,,J. Williams
willija01,Jackson,Williams,1986,5,Jackson Williams
willije01,Jeff,Williams,1972,6,Jeff Williams
willije02,Jerome,Williams,1981,12,Jerome Williams
willije03,Jesse,Williams,1913,6,Jesse Williams
willije04,Jesse,Williams,1923,2,Jesse Williams
willije05,Jesse F.,Williams,,,Jesse F. Williams
williji01,Jimmy,Williams,1876,12,Jimmy Williams
williji02,Jim,Willis,1927,3,Jim Willis
williji03,Jimy,Williams,1943,10,Jimy Williams
williji04,Jim,Williams,1947,4,Jim Williams
williji05,Jim,Williams,1906,1,Jim Williams
williji06,Jim,Willis,1906,6,Jim Willis
williji99,Jimmy,Williams,1847,1,Jimmy Williams
willijo01,Joe,Willis,1890,4,Joe Willis
willijo02,Johnnie,Williams,1889,7,Johnnie Williams
willijo03,Josh,Willingham,1979,2,Josh Willingham
willijo04,John,Williams,1904,12,John Williams
willijo05,Joe,Williams,,,Joe Williams
willijo06,Johnny,Williams,1918,5,Johnny Williams
willijo07,John,Williams,1922,5,John Williams
willijo99,Joe,Williams,1886,4,Joe Williams
williju01,Julius,Willigrod,1857,10,Julius Willigrod
williju02,Justin,Williams,1995,8,Justin Williams
willike01,Ken,Williams,1890,6,Ken Williams
willike02,Ken,Williams,1964,4,Ken Williams
willike03,Keith,Williams,1972,4,Keith Williams
williko01,Koney,Williams,1919,12,Koney Williams
willil01,L.,Williams,,,L. Williams
willile01,Lefty,Williams,1893,3,Lefty Williams
willile02,Lefty,Willis,1905,11,Lefty Willis
willile03,Leon,Williams,1905,12,Leon Williams
willile04,Les,Willis,1908,1,Les Willis
willile05,Lefty,Williams,1894,9,Lefty Williams
willile06,Lem,Williams,1879,10,Lem Williams
willile07,Leroy,Williams,1927,7,Leroy Williams
willile08,Lefty,Williams,,,Lefty Williams
willili01,Lincoln,Williams,1917,12,Lincoln Williams
willilo01,Lonnie,Williams,,,Lonnie Williams
willilu01,Luke,Williams,1996,8,Luke Williams
willima01,Marsh,Williams,1893,2,Marsh Williams
willima02,Mark,Williams,1953,7,Mark Williams
willima03,Matt,Williams,1959,7,Matt Williams
willima04,Matt,Williams,1965,11,Matt Williams
willima05,Mark,Williamson,1959,7,Mark Williamson
willima06,Matt,Williams,1971,4,Matt Williams
willima07,Mason,Williams,1991,8,Mason Williams
willima08,Mac,Williamson,1990,7,Mac Williamson
willima09,Marvin,Williams,1920,2,Marvin Williams
willime01,Melzar,Williams,1913,11,Melzar Williams
willimi01,Mike,Willis,1950,12,Mike Willis
willimi02,Mitch,Williams,1964,11,Mitch Williams
willimi03,Mike,Williams,1968,7,Mike Williams
willimo01,Morris,Williams,,,Morris Williams
willimu01,Mutt,Williams,1892,7,Mutt Williams
willine01,Ed,Williamson,1857,10,Ed Williamson
willini01,Nick,Williams,1993,9,Nick Williams
willini02,Nish,Williams,1904,2,Nish Williams
williot01,Otto,Williams,1877,11,Otto Williams
willipa01,Fred,Williams,1913,7,Fred Williams
williph01,Phil,Williams,1906,7,Phil Williams
willipo01,Pop,Williams,1874,5,Pop Williams
willipo02,Poindexter,Williams,1897,9,Poindexter Williams
willira01,Randy,Williams,1975,9,Randy Williams
willire01,Reggie,Williams,1960,8,Reggie Williams
willire02,Reggie,Williams,1966,5,Reggie Williams
willire03,Reggie,Willits,1981,5,Reggie Willits
williri01,Alva,Williams,1882,1,Alva Williams
williri02,Rinaldo,Williams,1893,12,Rinaldo Williams
williri03,Rick,Williams,1952,11,Rick Williams
williro01,Ron,Willis,1943,7,Ron Willis
williro02,Roy S.,Williams,1907,7,Roy S. Williams
williro03,Roy K.,Williams,1907,11,Roy K. Williams
willisa01,Sammy,Williams,1922,10,Sammy Williams
willisc01,Scott,Williamson,1976,2,Scott Williamson
willish01,Shad,Williams,1971,3,Shad Williams
willisi01,Sidney,Williams,1914,7,Sidney Williams
willist01,Steamboat,Williams,1892,1,Steamboat Williams
willist02,Stan,Williams,1936,9,Stan Williams
willist03,String Bean,Williams,1873,,String Bean Williams
willita01,Taylor,Williams,1991,7,Taylor Williams
willite01,Ted,Williams,1918,8,Ted Williams
willito01,Tom,Williams,1870,8,Tom Williams
willito02,Todd,Williams,1971,2,Todd Williams
willito03,Tom,Williams,1896,9,Tom Williams
willitr01,Trevor,Williams,1992,4,Trevor Williams
willivi01,Vic,Willis,1876,4,Vic Willis
williw01,W.,Williams,,,W. Williams
williwa01,Wash,Williams,,,Wash Williams
williwa02,Walt,Williams,1943,12,Walt Williams
williwi01,Willie,Williams,,,Willie Williams
williwi02,Wiley,Williams,,,Wiley Williams
williwi03,Wilmore,Williams,1918,6,Wilmore Williams
williwo01,Woody,Williams,1912,8,Woody Williams
williwo02,Woody,Williams,1966,8,Woody Williams
williwo03,Woody,Williams,1918,8,Woody Williams
willocl01,Claude,Willoughby,1898,11,Claude Willoughby
willoji01,Jim,Willoughby,1949,1,Jim Willoughby
wills01,,Wills,,, Wills
willsbu01,Bump,Wills,1952,7,Bump Wills
willsda01,Dave,Wills,1877,1,Dave Wills
willsfr01,Frank,Wills,1958,10,Frank Wills
willski01,Kid,Willson,1895,11,Kid Willson
willsma01,Maury,Wills,1932,10,Maury Wills
willste01,Ted,Wills,1934,2,Ted Wills
wilmepa01,Paul,Wilmet,1958,11,Paul Wilmet
wilmoal01,Alfred,Wilmore,1924,11,Alfred Wilmore
wilmowa01,Walt,Wilmot,1863,10,Walt Wilmot
wilshte01,Terry,Wilshusen,1949,3,Terry Wilshusen
wilshwh01,Vernon,Wilshere,1912,8,Vernon Wilshere
wilsoal01,Alex,Wilson,1986,11,Alex Wilson
wilsoal02,Alec,Wilson,,,Alec Wilson
wilsoan01,Andrew,Wilson,1889,3,Andrew Wilson
wilsoar01,Art,Wilson,1885,12,Art Wilson
wilsoar02,Artie,Wilson,1920,10,Artie Wilson
wilsoar03,Archie,Wilson,1923,11,Archie Wilson
wilsobe01,Bennie,Wilson,1900,5,Bennie Wilson
wilsobi01,Bill,Wilson,1867,10,Bill Wilson
wilsobi02,Bill,Wilson,1928,11,Bill Wilson
wilsobi03,Bill,Wilson,1942,9,Bill Wilson
wilsobo01,Bob,Wilson,1925,2,Bob Wilson
wilsobo02,Bobby,Wilson,1983,4,Bobby Wilson
wilsobr01,Brian,Wilson,1982,3,Brian Wilson
wilsobr02,Bryse,Wilson,1997,12,Bryse Wilson
wilsoch01,Owen,Wilson,1883,8,Owen Wilson
wilsoch02,Charlie,Wilson,1905,1,Charlie Wilson
wilsoch03,Charley,Wilson,1895,6,Charley Wilson
wilsoch04,Chuck,Wilson,1929,11,Chuck Wilson
wilsocj01,C. J.,Wilson,1980,11,C. J. Wilson
wilsoco01,Cody,Wilson,1996,7,Cody Wilson
wilsocr01,Craig,Wilson,1964,11,Craig Wilson
wilsocr02,Craig,Wilson,1970,9,Craig Wilson
wilsocr03,Craig,Wilson,1976,11,Craig Wilson
wilsoda01,Dan,Wilson,1969,3,Dan Wilson
wilsoda02,Dan,Wilson,1915,9,Dan Wilson
wilsode01,Desi,Wilson,1969,5,Desi Wilson
wilsodo01,Don,Wilson,1945,2,Don Wilson
wilsodu01,Duane,Wilson,1934,6,Duane Wilson
wilsoea01,Earl,Wilson,1934,10,Earl Wilson
wilsoed01,Eddie,Wilson,1909,9,Eddie Wilson
wilsoed02,Ed,Wilson,1875,1,Ed Wilson
wilsoel01,Elmer,Wilson,1894,12,Elmer Wilson
wilsoem01,Emmett,Wilson,1913,1,Emmett Wilson
wilsoen01,Enrique,Wilson,1973,7,Enrique Wilson
wilsoer01,Erkie,Wilson,,,Erkie Wilson
wilsofe01,Felton,Wilson,1908,4,Felton Wilson
wilsofi01,Fin,Wilson,1888,12,Fin Wilson
wilsofr01,Frank,Wilson,1901,4,Frank Wilson
wilsofr02,Fred,Wilson,1908,8,Fred Wilson
wilsoga01,Gary,Wilson,1879,1,Gary Wilson
wilsoga02,Gary,Wilson,1954,11,Gary Wilson
wilsoga03,Gary,Wilson,1970,1,Gary Wilson
wilsoge01,George,Wilson,1924,8,George Wilson
wilsoge02,George,Wilson,1875,8,George Wilson
wilsogl01,Glenn,Wilson,1958,12,Glenn Wilson
wilsogr01,Grady,Wilson,1922,11,Grady Wilson
wilsoh01,H.,Wilson,,,H. Wilson
wilsoha01,Hack,Wilson,1900,4,Hack Wilson
wilsohe01,Harry,Wilson,1876,1,Harry Wilson
wilsohi01,Howard,Wilson,1878,8,Howard Wilson
wilsohu01,Hubert,Wilson,1902,9,Hubert Wilson
wilsoic01,Icehouse,Wilson,1912,9,Icehouse Wilson
wilsoj01,J.,Wilson,,,J. Wilson
wilsoj02,J.,Wilson,,,J. Wilson
wilsoja01,Jack,Wilson,1912,4,Jack Wilson
wilsoja02,Jack,Wilson,1977,12,Jack Wilson
wilsoja03,Jacob,Wilson,1990,7,Jacob Wilson
wilsoja04,Jacob,Wilson,2002,3,Jacob Wilson
wilsoja05,James,Wilson,,,James Wilson
wilsoji01,Jimmie,Wilson,1900,7,Jimmie Wilson
wilsoji02,Jim,Wilson,1922,2,Jim Wilson
wilsoji03,Jim,Wilson,1960,12,Jim Wilson
wilsoji04,Jimmy,Wilson,1920,1,Jimmy Wilson
wilsojo01,John,Wilson,1890,6,John Wilson
wilsojo02,John,Wilson,1903,4,John Wilson
wilsojo03,Josh,Wilson,1981,3,Josh Wilson
wilsoju10,Justin,Wilson,1987,8,Justin Wilson
wilsoju99,Jud,Wilson,1894,2,Jud Wilson
wilsokr01,Kris,Wilson,1976,8,Kris Wilson
wilsole01,Les,Wilson,1885,7,Les Wilson
wilsole02,Lefty,Wilson,1916,12,Lefty Wilson
wilsoma01,Max,Wilson,1916,6,Max Wilson
wilsoma02,Marcus,Wilson,1996,8,Marcus Wilson
wilsomi01,Mike,Wilson,1896,12,Mike Wilson
wilsomi02,Mike,Wilson,1983,6,Mike Wilson
wilsomo01,Mookie,Wilson,1956,2,Mookie Wilson
wilsomu01,Mutt,Wilson,1896,7,Mutt Wilson
wilsone01,Neil,Wilson,1935,6,Neil Wilson
wilsoni01,Nigel,Wilson,1970,1,Nigel Wilson
wilsopa01,Parke,Wilson,1867,10,Parke Wilson
wilsopa02,Paul,Wilson,1973,3,Paul Wilson
wilsope01,Pete,Wilson,1884,10,Pete Wilson
wilsope02,Percy,Wilson,1899,3,Percy Wilson
wilsopr01,Preston,Wilson,1974,7,Preston Wilson
wilsora01,Ray,Wilson,1872,,Ray Wilson
wilsore01,Red,Wilson,1929,3,Red Wilson
wilsoro01,Roy,Wilson,1896,9,Roy Wilson
wilsosq01,George,Wilson,1889,3,George Wilson
wilsost01,Steve,Wilson,1964,12,Steve Wilson
wilsost02,Steven,Wilson,1994,8,Steven Wilson
wilsota01,Tack,Wilson,1956,5,Tack Wilson
wilsote01,Tex,Wilson,1901,7,Tex Wilson
wilsoto01,Tom,Wilson,1890,6,Tom Wilson
wilsoto02,Tom,Wilson,1970,12,Tom Wilson
wilsoto03,Tommy,Wilson,,,Tommy Wilson
wilsotr01,Trevor,Wilson,1966,6,Trevor Wilson
wilsotu01,Tug,Wilson,1861,,Tug Wilson
wilsoty01,Tyler,Wilson,1989,9,Tyler Wilson
wilsova01,Vance,Wilson,1973,3,Vance Wilson
wilsowa01,Walter,Wilson,1913,11,Walter Wilson
wilsowe01,Weston,Wilson,1994,9,Weston Wilson
wilsowi01,Willy,Wilson,1885,1,Willy Wilson
wilsowi02,Willie,Wilson,1955,7,Willie Wilson
wilsowi03,Will,Wilson,1998,7,Will Wilson
wilsoze01,Zeke,Wilson,1869,12,Zeke Wilson
wiltsha01,Hal,Wiltse,1903,8,Hal Wiltse
wiltsho01,Hooks,Wiltse,1879,9,Hooks Wiltse
wiltssn01,Lewis,Wiltse,1871,12,Lewis Wiltse
wimmeal01,Alex,Wimmers,1988,11,Alex Wimmers
winanal01,Allan,Winans,1995,8,Allan Winans
winceed01,Ed,Winceniak,1929,4,Ed Winceniak
winchfr01,Fred,Winchell,1882,1,Fred Winchell
winchsc01,Scott,Winchester,1973,4,Scott Winchester
winckjo01,Josh,Winckowski,1998,6,Josh Winckowski
windejo01,Josh,Winder,1996,10,Josh Winder
windhgo01,Gordie,Windhorn,1933,12,Gordie Windhorn
windlbi01,Bill,Windle,1904,12,Bill Windle
windsja01,Jason,Windsor,1982,7,Jason Windsor
wineaed01,Ed,Wineapple,1905,8,Ed Wineapple
winebo01,Bobby,Wine,1938,9,Bobby Wine
winegra01,Ralph,Winegarner,1909,10,Ralph Winegarner
winero01,Robbie,Wine,1962,7,Robbie Wine
winfida01,Dave,Winfield,1951,10,Dave Winfield
winfoji01,Jim,Winford,1909,10,Jim Winford
wingaer01,Ernie,Wingard,1900,10,Ernie Wingard
wingetr01,Trey,Wingenter,1994,4,Trey Wingenter
wingfda01,David,Wingfield,1894,4,David Wingfield
wingfte01,Ted,Wingfield,1899,8,Ted Wingfield
wingoal01,Al,Wingo,1898,5,Al Wingo
wingodo01,Doc,Wingo,1912,10,Doc Wingo
wingoed01,Ed,Wingo,1895,10,Ed Wingo
wingoiv01,Ivey,Wingo,1890,7,Ivey Wingo
winhala01,Lave,Winham,1881,10,Lave Winham
winkege01,George,Winkelman,1865,2,George Winkelman
winkeje01,Jesse,Winker,1993,8,Jesse Winker
winkejo01,Joe,Winkelsas,1973,9,Joe Winkelsas
winklbo99,Bobby,Winkles,1930,3,Bobby Winkles
winklda01,Dan,Winkler,1990,2,Dan Winkler
winklge01,George,Winkleman,1858,6,George Winkleman
winklja01,Jack,Winkler,1998,11,Jack Winkler
winnco01,Cole,Winn,1999,11,Cole Winn
