age,age_sq,n_seasons,prev_AVG,prev_R,prev_H,prev_HR,prev_RBI,prev_2B,prev_SB,prev_BB,prev_OBP,prev_SLG,prev_PA,prev_G,prev_SO,wavg3_AVG,wavg3_R,wavg3_H,wavg3_HR,wavg3_RBI,wavg3_2B,wavg3_SB,wavg3_BB,wavg3_OBP,wavg3_SLG,career_AVG,career_R,career_H,career_HR,career_RBI,career_2B,career_SB,career_BB,career_OBP,career_SLG,trend_AVG,trend_R,trend_H,trend_HR,trend_RBI,trend_2B,trend_SB,trend_BB,trend_OBP,trend_SLG
31,961,5,0.228,64,123,18,84.0,23,1.0,62,0.307,0.381,609.0,153,159.0,0.246,67.5,131.66666666666666,17.166666666666664,78.66666666666666,23.166666666666664,1.3333333333333333,70.16666666666666,0.3338333333333333,0.39316666666666666,0.2642,72.8,148.2,19.2,76.6,25.4,2.8,70.8,0.34859999999999997,0.4206,-0.037000000000000005,2.0,-6.0,2.0,15.0,7.0,-1.0,-9.0,-0.05399999999999999,-0.020000000000000018
32,1024,1,0.255,55,99,12,65.0,19,2.0,38,0.323,0.407,438.0,135,60.0,0.255,55.0,99.0,12.0,65.0,19.0,2.0,38.0,0.323,0.407,0.255,55.0,99.0,12.0,65.0,19.0,2.0,38.0,0.323,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,4,0.269,49,120,5,53.0,28,1.0,56,0.35,0.374,503.0,140,114.0,0.26416666666666666,55.166666666666664,116.0,6.833333333333333,50.166666666666664,25.333333333333332,3.333333333333333,50.5,0.3393333333333333,0.38116666666666665,0.2595,55.75,106.75,7.0,47.75,21.0,4.25,47.0,0.33599999999999997,0.38,0.018000000000000016,-10.0,10.0,-5.0,3.0,4.0,-4.0,12.0,0.02999999999999997,-0.009000000000000008
34,1156,11,0.275,91,169,27,95.0,33,14.0,55,0.335,0.46,678.0,159,131.0,0.27216666666666667,83.66666666666666,162.16666666666666,28.166666666666664,97.66666666666666,30.0,11.166666666666666,50.83333333333333,0.329,0.4643333333333334,0.28,84.72727272727273,158.0909090909091,30.545454545454547,92.27272727272727,29.363636363636363,9.363636363636363,55.0,0.3431818181818182,0.49999999999999994,0.0,14.0,6.0,-2.0,-10.0,3.0,3.0,10.0,0.010000000000000009,-0.011999999999999955
30,900,1,0.296,37,120,3,40.0,18,27.0,19,0.33,0.368,428.0,118,64.0,0.296,37.0,120.0,3.0,40.0,18.0,27.0,19.0,0.33,0.368,0.296,37.0,120.0,3.0,40.0,18.0,27.0,19.0,0.33,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,676,1,0.234,47,110,27,70.0,19,2.0,48,0.313,0.455,531.0,142,135.0,0.234,47.0,110.0,27.0,70.0,19.0,2.0,48.0,0.313,0.455,0.234,47.0,110.0,27.0,70.0,19.0,2.0,48.0,0.313,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,625,1,0.292,28,61,5,33.0,18,14.0,22,0.363,0.478,234.0,55,48.0,0.292,28.0,61.0,5.0,33.0,18.0,14.0,22.0,0.363,0.478,0.292,28.0,61.0,5.0,33.0,18.0,14.0,22.0,0.363,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,5,0.28,59,106,11,43.0,25,7.0,38,0.342,0.443,424.0,133,110.0,0.26916666666666667,57.5,106.33333333333333,12.833333333333332,51.5,22.333333333333332,11.5,45.5,0.3423333333333334,0.4375,0.261,49.6,97.2,10.4,46.8,19.4,10.4,39.0,0.33080000000000004,0.41200000000000003,0.031000000000000028,4.0,2.0,-5.0,-17.0,8.0,-12.0,-12.0,0.014000000000000012,0.02400000000000002
33,1089,10,0.283,87,136,28,72.0,28,4.0,64,0.376,0.517,556.0,126,83.0,0.28483333333333327,90.16666666666666,143.16666666666666,30.166666666666664,81.33333333333333,26.0,5.666666666666666,65.5,0.37166666666666665,0.526,0.27999999999999997,66.9,122.1,16.9,57.0,25.6,6.4,46.4,0.35079999999999995,0.46500000000000014,-0.009000000000000008,-6.0,-11.0,-8.0,-23.0,5.0,-3.0,-1.0,0.0040000000000000036,-0.04300000000000004
25,625,2,0.263,45,89,14,51.0,17,10.0,16,0.3,0.448,360.0,90,85.0,0.24180000000000001,36.6,72.6,10.0,37.8,13.799999999999999,9.6,13.2,0.2792,0.3892,0.2365,34.5,68.5,9.0,34.5,13.0,9.5,12.5,0.274,0.3745,0.05300000000000002,21.0,41.0,10.0,33.0,8.0,1.0,7.0,0.05199999999999999,0.14700000000000002
38,1444,11,0.27,37,79,9,34.0,14,7.0,22,0.335,0.41,329.0,98,68.0,0.266,40.166666666666664,82.5,7.666666666666666,35.0,12.5,12.833333333333332,22.666666666666664,0.32666666666666666,0.3883333333333333,0.28318181818181815,63.90909090909091,119.0,12.090909090909092,50.81818181818182,21.181818181818183,25.272727272727273,25.09090909090909,0.33945454545454545,0.4290909090909091,0.0010000000000000009,-9.0,-11.0,2.0,-6.0,1.0,-9.0,-5.0,0.008000000000000007,0.021999999999999964
24,576,1,0.224,56,100,11,45.0,23,8.0,23,0.269,0.359,484.0,139,110.0,0.224,56.0,100.0,11.0,45.0,23.0,8.0,23.0,0.269,0.359,0.224,56.0,100.0,11.0,45.0,23.0,8.0,23.0,0.269,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,784,3,0.244,20,64,3,20.0,9,2.0,9,0.268,0.313,277.0,77,43.0,0.2465,32.0,77.0,8.666666666666666,34.166666666666664,13.166666666666666,2.333333333333333,13.5,0.2776666666666667,0.3696666666666667,0.244,35.666666666666664,82.66666666666667,10.666666666666666,40.0,14.666666666666666,3.0,16.0,0.2786666666666667,0.381,-0.015000000000000013,-25.0,-22.0,-11.0,-25.0,-8.0,1.0,-6.0,-0.025999999999999968,-0.136
25,625,1,0.217,30,57,11,28.0,12,3.0,27,0.299,0.388,294.0,85,84.0,0.217,30.0,57.0,11.0,28.0,12.0,3.0,27.0,0.299,0.388,0.217,30.0,57.0,11.0,28.0,12.0,3.0,27.0,0.299,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,4,0.204,18,42,4,20.0,7,6.0,10,0.247,0.345,222.0,67,40.0,0.2375,37.166666666666664,74.16666666666666,5.0,31.333333333333332,9.0,15.666666666666664,19.666666666666664,0.2928333333333333,0.36016666666666663,0.25375,43.5,81.5,5.5,33.75,10.75,20.0,22.5,0.31399999999999995,0.3745,-0.08099999999999999,-48.0,-84.0,-4.0,-36.0,-6.0,-19.0,-21.0,-0.10199999999999998,-0.05500000000000005
40,1600,11,0.239,51,114,13,57.0,22,1.0,67,0.333,0.367,549.0,135,118.0,0.2395,56.666666666666664,108.33333333333333,15.166666666666666,52.33333333333333,20.166666666666664,3.333333333333333,65.33333333333333,0.3388333333333333,0.38666666666666666,0.2524545454545455,67.45454545454545,116.36363636363636,18.545454545454547,62.72727272727273,22.818181818181817,7.0,67.0909090909091,0.3508181818181818,0.4291818181818181,0.0069999999999999785,-15.0,10.0,-7.0,7.0,4.0,-2.0,9.0,0.0050000000000000044,-0.043999999999999984
31,961,3,0.259,68,117,12,49.0,23,19.0,46,0.333,0.438,511.0,144,111.0,0.23966666666666667,54.666666666666664,97.66666666666666,8.833333333333332,38.0,19.666666666666664,17.5,38.33333333333333,0.3091666666666667,0.38983333333333337,0.23500000000000001,53.333333333333336,96.0,8.333333333333334,35.666666666666664,19.333333333333332,17.0,38.0,0.304,0.3753333333333333,0.04400000000000001,36.0,53.0,8.0,26.0,9.0,3.0,22.0,0.055999999999999994,0.10099999999999998
27,729,2,0.22,73,112,15,50.0,18,18.0,55,0.3,0.343,577.0,147,167.0,0.248,69.8,109.60000000000001,15.4,50.0,20.0,16.4,45.4,0.3228,0.4086,0.255,69.0,109.0,15.5,50.0,20.5,16.0,43.0,0.3285,0.42500000000000004,-0.06999999999999998,8.0,6.0,-1.0,0.0,-5.0,4.0,24.0,-0.056999999999999995,-0.16399999999999998
32,1024,7,0.214,62,109,20,53.0,23,3.0,70,0.312,0.381,586.0,154,189.0,0.22766666666666666,67.0,122.33333333333333,20.5,59.83333333333333,26.0,3.6666666666666665,69.33333333333333,0.318,0.39466666666666667,0.2397142857142857,63.42857142857143,115.0,19.285714285714285,63.285714285714285,24.0,4.428571428571429,57.142857142857146,0.3218571428571429,0.4140000000000001,-0.027999999999999997,-6.0,-28.0,0.0,-12.0,-5.0,-1.0,1.0,-0.013000000000000012,-0.016000000000000014
34,1156,8,0.243,42,97,12,54.0,21,3.0,49,0.335,0.411,462.0,122,55.0,0.24583333333333332,52.5,108.5,11.666666666666666,50.83333333333333,23.333333333333332,4.833333333333333,42.666666666666664,0.32566666666666666,0.39649999999999996,0.28575,54.0,115.0,10.0,45.875,24.125,4.625,32.625,0.353125,0.430375,0.0050000000000000044,-15.0,-4.0,0.0,10.0,-5.0,-2.0,14.0,0.027000000000000024,0.02699999999999997
26,676,1,0.233,26,56,3,19.0,10,5.0,15,0.299,0.321,264.0,90,63.0,0.233,26.0,56.0,3.0,19.0,10.0,5.0,15.0,0.299,0.321,0.233,26.0,56.0,3.0,19.0,10.0,5.0,15.0,0.299,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,729,2,0.215,22,41,4,16.0,6,4.0,21,0.291,0.33,213.0,58,56.0,0.22660000000000002,28.8,51.0,6.0,20.8,8.4,6.0,22.6,0.2986,0.37120000000000003,0.22949999999999998,30.5,53.5,6.5,22.0,9.0,6.5,23.0,0.3005,0.3815,-0.028999999999999998,-17.0,-25.0,-5.0,-12.0,-6.0,-5.0,-4.0,-0.019000000000000017,-0.10299999999999998
25,625,1,0.253,54,114,5,23.0,15,14.0,45,0.329,0.32,505.0,122,72.0,0.253,54.0,114.0,5.0,23.0,15.0,14.0,45.0,0.329,0.32,0.253,54.0,114.0,5.0,23.0,15.0,14.0,45.0,0.329,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,529,2,0.264,59,116,16,67.0,25,1.0,33,0.317,0.457,483.0,115,108.0,0.2752,66.2,134.39999999999998,19.200000000000003,76.19999999999999,27.4,7.0,31.400000000000002,0.3206,0.4742,0.278,68.0,139.0,20.0,78.5,28.0,8.5,31.0,0.3215,0.47850000000000004,-0.02799999999999997,-18.0,-46.0,-8.0,-23.0,-6.0,-15.0,4.0,-0.009000000000000008,-0.04299999999999998
30,900,3,0.292,53,100,3,24.0,15,16.0,31,0.354,0.373,381.0,104,67.0,0.2568333333333333,50.5,95.33333333333333,7.5,37.83333333333333,16.833333333333332,12.5,31.5,0.32166666666666666,0.37016666666666664,0.246,48.666666666666664,90.33333333333333,8.666666666666666,39.333333333333336,17.0,10.666666666666666,30.666666666666668,0.312,0.37166666666666665,0.07299999999999998,2.0,-1.0,-10.0,-37.0,-5.0,5.0,-4.0,0.068,0.013000000000000012
28,784,1,0.213,27,42,5,22.0,9,8.0,16,0.273,0.345,217.0,71,69.0,0.213,27.0,42.0,5.0,22.0,9.0,8.0,16.0,0.273,0.345,0.213,27.0,42.0,5.0,22.0,9.0,8.0,16.0,0.273,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,961,8,0.234,39,58,12,35.0,13,0.0,32,0.336,0.448,289.0,84,75.0,0.239,39.33333333333333,72.0,11.666666666666666,39.33333333333333,16.166666666666664,0.6666666666666666,28.0,0.3151666666666667,0.4245,0.246875,51.0,94.25,13.125,46.625,20.75,3.875,41.5,0.32862500000000006,0.422875,-0.025999999999999995,0.0,-29.0,1.0,-5.0,-7.0,-1.0,12.0,0.031000000000000028,0.02300000000000002
28,784,3,0.27,62,117,24,68.0,20,9.0,22,0.306,0.518,461.0,135,110.0,0.2546666666666667,52.83333333333333,101.66666666666666,19.0,57.83333333333333,19.166666666666664,8.166666666666666,19.5,0.29283333333333333,0.4681666666666666,0.25633333333333336,48.333333333333336,96.66666666666667,17.333333333333332,54.0,19.333333333333332,7.666666666666667,17.333333333333332,0.293,0.4643333333333333,0.05100000000000002,14.0,31.0,10.0,19.0,3.0,1.0,1.0,0.03999999999999998,0.138
24,576,1,0.239,43,61,21,55.0,9,0.0,25,0.311,0.529,283.0,71,83.0,0.239,43.0,61.0,21.0,55.0,9.0,0.0,25.0,0.311,0.529,0.239,43.0,61.0,21.0,55.0,9.0,0.0,25.0,0.311,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1156,5,0.201,35,44,11,25.0,5,14.0,20,0.267,0.374,243.0,106,82.0,0.20483333333333334,42.0,54.33333333333333,9.833333333333332,30.5,12.0,21.166666666666664,33.33333333333333,0.3015,0.3735,0.20260000000000003,40.4,55.0,9.6,32.4,12.8,19.8,34.4,0.3066,0.3698,0.0,-18.0,-30.0,1.0,-17.0,-18.0,-18.0,-33.0,-0.05299999999999999,0.007000000000000006
27,729,4,0.219,37,61,11,33.0,16,7.0,25,0.289,0.396,305.0,105,109.0,0.21599999999999997,47.5,81.5,16.833333333333332,48.166666666666664,14.5,7.166666666666666,38.83333333333333,0.29266666666666663,0.398,0.22424999999999998,52.5,87.75,18.5,52.5,15.75,7.75,40.0,0.2995,0.42074999999999996,0.022999999999999993,-19.0,-44.0,-10.0,-27.0,5.0,-1.0,-36.0,0.0010000000000000009,0.050000000000000044
26,676,3,0.285,44,79,9,40.0,12,2.0,29,0.353,0.433,309.0,83,53.0,0.27849999999999997,40.5,82.66666666666666,7.333333333333333,43.33333333333333,15.166666666666666,3.0,33.0,0.3506666666666667,0.4111666666666667,0.2783333333333333,38.666666666666664,85.66666666666667,7.0,45.0,16.333333333333332,3.6666666666666665,33.0,0.34833333333333333,0.40700000000000003,0.01899999999999996,5.0,-2.0,4.0,-5.0,-6.0,-1.0,-12.0,0.0,0.05299999999999999
29,841,5,0.25,34,83,7,35.0,18,3.0,15,0.286,0.367,357.0,89,98.0,0.2603333333333333,45.666666666666664,103.16666666666666,10.833333333333332,49.83333333333333,22.5,3.0,22.666666666666664,0.30033333333333334,0.40049999999999997,0.2592,58.2,120.0,18.6,68.0,24.0,3.4,32.6,0.30720000000000003,0.43079999999999996,-0.02100000000000002,-20.0,-45.0,-6.0,-28.0,-12.0,0.0,-12.0,-0.02200000000000002,-0.057999999999999996
32,1024,5,0.216,58,94,17,59.0,23,22.0,50,0.299,0.391,498.0,133,120.0,0.22483333333333333,60.5,97.33333333333333,17.0,59.83333333333333,20.666666666666664,24.833333333333332,45.83333333333333,0.30199999999999994,0.3998333333333334,0.2464,71.6,124.8,19.2,62.0,26.2,27.4,48.0,0.31739999999999996,0.4266,-0.018000000000000016,-11.0,-10.0,-1.0,5.0,7.0,-10.0,9.0,-0.006000000000000005,-0.014000000000000012
36,1296,8,0.243,48,76,19,67.0,10,4.0,64,0.376,0.47,388.0,100,83.0,0.23416666666666666,55.5,73.33333333333333,20.5,67.0,13.5,2.5,61.166666666666664,0.36283333333333334,0.47883333333333333,0.22975,70.75,89.125,26.125,73.375,16.875,2.25,71.875,0.3575,0.4795,0.010999999999999982,1.0,21.0,4.0,19.0,-7.0,3.0,19.0,0.018000000000000016,-0.02400000000000002
24,576,1,0.214,17,44,9,23.0,7,1.0,10,0.259,0.379,220.0,63,68.0,0.214,17.0,44.0,9.0,23.0,7.0,1.0,10.0,0.259,0.379,0.214,17.0,44.0,9.0,23.0,7.0,1.0,10.0,0.259,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1024,5,0.199,34,58,16,45.0,13,0.0,35,0.3,0.409,337.0,94,105.0,0.20566666666666666,34.166666666666664,59.5,14.833333333333332,42.166666666666664,11.666666666666666,0.0,34.666666666666664,0.3055,0.40149999999999997,0.2218,46.4,83.0,16.4,52.6,19.8,0.2,41.4,0.3174,0.414,0.006000000000000005,15.0,13.0,6.0,20.0,8.0,0.0,8.0,0.016000000000000014,0.056999999999999995
30,900,1,0.235,29,72,6,31.0,10,18.0,23,0.291,0.326,333.0,106,77.0,0.235,29.0,72.0,6.0,31.0,10.0,18.0,23.0,0.291,0.326,0.235,29.0,72.0,6.0,31.0,10.0,18.0,23.0,0.291,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,784,1,0.241,51,97,15,50.0,27,1.0,38,0.306,0.419,446.0,118,111.0,0.241,51.0,97.0,15.0,50.0,27.0,1.0,38.0,0.306,0.419,0.241,51.0,97.0,15.0,50.0,27.0,1.0,38.0,0.306,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,676,3,0.195,46,70,14,47.0,22,1.0,45,0.282,0.379,414.0,123,99.0,0.20400000000000001,41.5,66.5,13.166666666666666,41.83333333333333,16.5,3.333333333333333,37.166666666666664,0.2855,0.38449999999999995,0.211,39.333333333333336,62.666666666666664,12.666666666666666,39.333333333333336,15.0,4.0,34.666666666666664,0.295,0.3996666666666666,-0.006000000000000005,7.0,-1.0,1.0,8.0,12.0,-5.0,16.0,0.01799999999999996,0.029000000000000026
29,841,6,0.295,81,160,20,92.0,29,30.0,48,0.353,0.462,600.0,147,83.0,0.27983333333333327,77.16666666666666,148.83333333333331,23.166666666666664,98.16666666666666,28.666666666666664,18.666666666666668,48.83333333333333,0.3421666666666666,0.4645,0.26733333333333337,53.5,112.16666666666667,17.166666666666668,71.5,23.833333333333332,9.0,36.0,0.327,0.4435,0.05199999999999999,-3.0,23.0,-11.0,-16.0,2.0,24.0,-10.0,0.032999999999999974,0.006000000000000005
25,625,3,0.257,82,129,26,62.0,29,26.0,33,0.319,0.474,554.0,128,149.0,0.249,70.66666666666666,120.33333333333333,22.166666666666664,62.33333333333333,28.666666666666664,23.833333333333336,32.83333333333333,0.3168333333333333,0.4475,0.24366666666666667,63.333333333333336,109.66666666666667,19.333333333333332,57.666666666666664,26.666666666666668,20.333333333333332,30.666666666666668,0.315,0.43133333333333335,0.008000000000000007,12.0,-6.0,3.0,-15.0,-5.0,-4.0,-6.0,0.0010000000000000009,0.030999999999999972
33,1089,9,0.262,81,154,25,92.0,27,13.0,50,0.324,0.436,652.0,155,141.0,0.2513333333333333,84.66666666666666,146.66666666666666,24.166666666666664,87.33333333333333,26.833333333333332,12.0,63.0,0.3315,0.42866666666666664,0.2611111111111111,64.55555555555556,106.0,14.88888888888889,50.77777777777778,20.77777777777778,6.0,57.55555555555556,0.37155555555555553,0.44033333333333335,0.038000000000000006,-7.0,26.0,2.0,2.0,2.0,-2.0,-27.0,-0.0030000000000000027,0.03699999999999998
29,841,4,0.234,68,119,13,48.0,24,4.0,64,0.325,0.361,583.0,135,119.0,0.24183333333333334,59.33333333333333,106.33333333333333,12.833333333333332,46.666666666666664,21.833333333333332,6.166666666666666,61.33333333333333,0.33766666666666667,0.38916666666666666,0.24175,58.5,95.25,13.25,44.75,20.25,6.5,59.75,0.3435,0.411,-0.009999999999999981,29.0,34.0,1.0,3.0,6.0,-3.0,12.0,-0.017000000000000015,-0.055999999999999994
26,676,1,0.251,42,78,8,34.0,17,8.0,18,0.3,0.389,337.0,88,90.0,0.251,42.0,78.0,8.0,34.0,17.0,8.0,18.0,0.3,0.389,0.251,42.0,78.0,8.0,34.0,17.0,8.0,18.0,0.3,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1089,5,0.281,67,133,17,63.0,21,3.0,58,0.366,0.437,544.0,144,109.0,0.27666666666666667,61.5,122.16666666666666,15.833333333333332,61.166666666666664,21.166666666666664,3.333333333333333,46.83333333333333,0.348,0.4408333333333333,0.2508,46.0,93.4,13.8,49.8,16.4,2.2,34.2,0.31420000000000003,0.4164,0.017000000000000015,7.0,16.0,2.0,4.0,0.0,0.0,12.0,0.03199999999999997,0.010000000000000009
26,676,2,0.213,35,90,19,43.0,8,2.0,24,0.258,0.371,451.0,119,139.0,0.2254,46.6,100.80000000000001,19.4,48.2,11.600000000000001,2.0,27.6,0.276,0.3862,0.22849999999999998,49.5,103.5,19.5,49.5,12.5,2.0,28.5,0.28049999999999997,0.39,-0.031,-29.0,-27.0,-1.0,-13.0,-9.0,0.0,-9.0,-0.044999999999999984,-0.03799999999999998
32,1024,7,0.282,146,172,55,102.0,25,20.0,109,0.392,0.622,725.0,158,187.0,0.295,134.66666666666666,176.83333333333331,52.83333333333333,110.16666666666666,29.5,33.0,96.66666666666666,0.39466666666666667,0.6353333333333333,0.2852857142857143,97.85714285714286,145.85714285714286,39.0,92.14285714285714,26.571428571428573,22.571428571428573,74.14285714285714,0.3751428571428571,0.5860000000000001,-0.028000000000000025,12.0,-25.0,1.0,-28.0,-13.0,-39.0,28.0,0.0020000000000000018,-0.02400000000000002
32,1024,9,0.272,98,170,29,95.0,41,1.0,91,0.366,0.484,724.0,162,176.0,0.2655,96.16666666666666,163.0,33.166666666666664,103.33333333333333,37.33333333333333,0.6666666666666666,86.5,0.35883333333333334,0.495,0.2534444444444444,78.77777777777777,128.11111111111111,32.0,89.77777777777777,27.666666666666668,1.0,67.33333333333333,0.34800000000000003,0.515,0.025000000000000022,20.0,22.0,0.0,-3.0,4.0,1.0,20.0,0.032999999999999974,0.02699999999999997
31,961,5,0.199,22,36,9,26.0,6,4.0,22,0.292,0.392,209.0,54,51.0,0.21833333333333332,40.166666666666664,60.166666666666664,16.333333333333332,36.83333333333333,11.333333333333332,4.166666666666666,33.33333333333333,0.31,0.4335,0.23700000000000002,53.6,80.8,19.4,49.2,15.0,8.4,35.8,0.32,0.4516,-0.04199999999999998,-52.0,-63.0,-22.0,-35.0,-12.0,0.0,-31.0,-0.04400000000000004,-0.119
28,784,2,0.23,62,108,7,45.0,18,14.0,27,0.276,0.317,506.0,149,74.0,0.23360000000000003,60.4,106.8,8.600000000000001,51.0,20.799999999999997,12.8,38.6,0.2972,0.34940000000000004,0.2345,60.0,106.5,9.0,52.5,21.5,12.5,41.5,0.3025,0.35750000000000004,-0.00899999999999998,4.0,3.0,-4.0,-15.0,-7.0,3.0,-29.0,-0.05299999999999999,-0.08100000000000002
36,1296,11,0.232,61,113,21,68.0,19,0.0,94,0.355,0.4,591.0,145,144.0,0.2623333333333333,76.5,141.66666666666666,30.166666666666664,85.33333333333333,24.666666666666664,0.3333333333333333,81.16666666666666,0.36116666666666664,0.47500000000000003,0.26754545454545453,65.45454545454545,127.45454545454545,24.545454545454547,75.54545454545455,21.545454545454547,1.9090909090909092,50.0,0.3390909090909091,0.4724545454545455,-0.06999999999999998,-35.0,-70.0,-18.0,-36.0,-12.0,-1.0,20.0,-0.02300000000000002,-0.14600000000000002
26,676,2,0.272,74,158,27,86.0,27,14.0,29,0.312,0.461,624.0,156,135.0,0.2624,70.4,134.8,21.4,70.0,25.4,8.8,29.0,0.30920000000000003,0.4394,0.26,69.5,129.0,20.0,66.0,25.0,7.5,29.0,0.3085,0.434,0.02400000000000002,9.0,58.0,14.0,40.0,4.0,13.0,0.0,0.007000000000000006,0.05400000000000005
28,784,2,0.23,38,83,11,45.0,15,0.0,19,0.272,0.363,389.0,112,107.0,0.23320000000000002,30.400000000000002,69.0,9.4,37.8,10.2,0.8,16.6,0.2756,0.36819999999999997,0.23399999999999999,28.5,65.5,9.0,36.0,9.0,1.0,16.0,0.2765,0.3695,-0.00799999999999998,19.0,35.0,4.0,18.0,12.0,-2.0,6.0,-0.009000000000000008,-0.013000000000000012
27,729,4,0.254,53,96,20,53.0,15,0.0,50,0.352,0.458,438.0,102,76.0,0.248,59.666666666666664,111.5,21.5,69.5,19.833333333333332,0.5,60.0,0.35,0.44133333333333336,0.23675,59.0,104.0,22.5,69.0,20.0,0.5,57.0,0.3384999999999999,0.4435,0.016000000000000014,-11.0,-33.0,1.0,-27.0,-10.0,-1.0,-26.0,0.006000000000000005,0.065
29,841,4,0.264,72,164,32,113.0,33,1.0,49,0.323,0.475,682.0,160,107.0,0.2605,61.33333333333333,134.83333333333331,23.833333333333332,93.16666666666666,29.333333333333332,0.8333333333333333,42.0,0.3205,0.45899999999999996,0.267,46.25,106.75,17.5,65.5,22.5,0.75,37.25,0.33625,0.45199999999999996,0.0020000000000000018,8.0,34.0,13.0,16.0,3.0,0.0,9.0,0.008000000000000007,0.02899999999999997
34,1156,10,0.181,28,48,9,26.0,10,2.0,34,0.285,0.328,305.0,96,65.0,0.22133333333333333,44.5,71.66666666666666,14.666666666666666,42.83333333333333,13.0,3.333333333333333,44.83333333333333,0.3315,0.405,0.23679999999999998,58.4,90.8,21.1,55.9,18.7,3.0,51.1,0.3378,0.45810000000000006,-0.09400000000000003,-34.0,-53.0,-14.0,-38.0,-7.0,-5.0,-21.0,-0.10800000000000004,-0.187
29,841,4,0.304,68,150,17,62.0,30,20.0,35,0.363,0.477,543.0,125,93.0,0.2845,73.5,153.66666666666666,15.166666666666666,63.0,29.666666666666664,18.833333333333332,33.0,0.3381666666666666,0.43333333333333335,0.2715,74.75,148.5,16.0,61.75,27.5,16.0,31.25,0.321,0.4195,0.03799999999999998,-10.0,-10.0,2.0,-8.0,2.0,0.0,10.0,0.05499999999999999,0.08299999999999996
26,676,1,0.164,24,40,5,20.0,6,9.0,17,0.223,0.25,264.0,106,80.0,0.164,24.0,40.0,5.0,20.0,6.0,9.0,17.0,0.223,0.25,0.164,24.0,40.0,5.0,20.0,6.0,9.0,17.0,0.223,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,729,4,0.29,98,173,20,100.0,33,27.0,94,0.389,0.462,720.0,161,83.0,0.277,81.16666666666666,133.83333333333331,12.0,70.16666666666666,26.833333333333332,19.166666666666664,69.66666666666666,0.368,0.4155,0.251,72.0,112.25,8.5,56.0,21.0,15.25,61.0,0.34275,0.36425,0.01699999999999996,37.0,81.0,17.0,63.0,12.0,18.0,58.0,0.04500000000000004,0.08800000000000002
36,1296,9,0.236,54,141,30,100.0,35,0.0,28,0.284,0.446,638.0,155,125.0,0.25083333333333335,56.166666666666664,146.66666666666666,27.833333333333332,98.0,30.333333333333332,0.0,31.833333333333332,0.30066666666666664,0.44533333333333336,0.25544444444444436,58.333333333333336,136.77777777777777,27.555555555555557,86.11111111111111,25.666666666666668,0.4444444444444444,22.88888888888889,0.29477777777777775,0.459,-0.03500000000000003,-4.0,-19.0,3.0,-4.0,7.0,0.0,-16.0,-0.04600000000000004,-0.010000000000000009
27,729,2,0.244,47,84,13,43.0,17,8.0,31,0.308,0.43,383.0,100,87.0,0.2432,48.6,88.0,11.4,40.6,16.6,8.4,31.4,0.30479999999999996,0.4112,0.243,49.0,89.0,11.0,40.0,16.5,8.5,31.5,0.304,0.4065,0.0020000000000000018,-4.0,-10.0,4.0,6.0,1.0,-1.0,-1.0,0.008000000000000007,0.046999999999999986
38,1444,8,0.245,44,96,10,52.0,17,5.0,50,0.33,0.37,449.0,120,94.0,0.24783333333333332,47.5,102.5,10.666666666666666,50.33333333333333,19.666666666666664,8.5,44.5,0.32133333333333336,0.382,0.2585,73.125,122.625,16.5,59.375,23.0,15.125,60.625,0.34525,0.421875,-0.0030000000000000027,-5.0,-13.0,1.0,13.0,-3.0,-2.0,15.0,0.025000000000000022,0.0020000000000000018
33,1089,10,0.265,64,125,26,78.0,30,6.0,42,0.326,0.495,524.0,138,82.0,0.246,52.666666666666664,105.0,20.666666666666664,62.0,21.666666666666664,5.0,42.33333333333333,0.3175,0.4415,0.2616,54.7,105.8,15.4,56.6,22.1,6.0,38.9,0.3276,0.4311999999999999,0.05200000000000002,21.0,36.0,10.0,33.0,19.0,2.0,-4.0,0.030000000000000027,0.14
