age,age_sq,n_seasons,prev_AVG,prev_R,prev_H,prev_HR,prev_RBI,prev_2B,prev_SB,prev_BB,prev_OBP,prev_SLG,prev_PA,prev_G,prev_SO,wavg3_AVG,wavg3_R,wavg3_H,wavg3_HR,wavg3_RBI,wavg3_2B,wavg3_SB,wavg3_BB,wavg3_OBP,wavg3_SLG,career_AVG,career_R,career_H,career_HR,career_RBI,career_2B,career_SB,career_BB,career_OBP,career_SLG,trend_AVG,trend_R,trend_H,trend_HR,trend_RBI,trend_2B,trend_SB,trend_BB,trend_OBP,trend_SLG,target_AVG
26,676,1,0.262,35,90,10,37.0,16,3.0,18,0.324,0.407,377.0,108,138.0,0.262,35.0,90.0,10.0,37.0,16.0,3.0,18.0,0.324,0.407,0.262,35.0,90.0,10.0,37.0,16.0,3.0,18.0,0.324,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262
28,784,2,0.262,44,113,18,57.0,14,4.0,22,0.312,0.425,465.0,130,154.0,0.262,40.4,103.8,14.799999999999999,49.0,14.8,3.6,20.4,0.3168,0.4178,0.262,39.5,101.5,14.0,47.0,15.0,3.5,20.0,0.318,0.416,0.0,9.0,23.0,8.0,20.0,-2.0,1.0,4.0,-0.01200000000000001,0.018000000000000016,0.244
29,841,3,0.244,22,72,4,30.0,15,8.0,11,0.283,0.342,311.0,92,99.0,0.253,31.5,88.66666666666666,9.666666666666666,40.166666666666664,14.833333333333332,5.833333333333333,15.833333333333332,0.2995,0.3805,0.256,33.666666666666664,91.66666666666667,10.666666666666666,41.333333333333336,15.0,5.0,17.0,0.30633333333333335,0.3913333333333333,-0.018000000000000016,-22.0,-41.0,-14.0,-27.0,1.0,4.0,-11.0,-0.029000000000000026,-0.08299999999999996,0.246
26,676,1,0.257,36,68,2,20.0,11,21.0,14,0.31,0.343,291.0,91,58.0,0.257,36.0,68.0,2.0,20.0,11.0,21.0,14.0,0.31,0.343,0.257,36.0,68.0,2.0,20.0,11.0,21.0,14.0,0.31,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229
25,625,1,0.207,31,62,4,19.0,13,3.0,19,0.256,0.291,326.0,100,64.0,0.207,31.0,62.0,4.0,19.0,13.0,3.0,19.0,0.256,0.291,0.207,31.0,62.0,4.0,19.0,13.0,3.0,19.0,0.256,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221
27,729,2,0.221,29,67,4,20.0,4,5.0,17,0.263,0.287,329.0,106,52.0,0.21539999999999998,29.799999999999997,65.0,4.0,19.6,7.6,4.2,17.8,0.2602,0.28859999999999997,0.214,30.0,64.5,4.0,19.5,8.5,4.0,18.0,0.2595,0.289,0.014000000000000012,-2.0,5.0,0.0,1.0,-9.0,2.0,-2.0,0.007000000000000006,-0.0040000000000000036,0.221
24,576,1,0.298,39,89,8,46.0,18,1.0,19,0.338,0.445,323.0,132,53.0,0.298,39.0,89.0,8.0,46.0,18.0,1.0,19.0,0.338,0.445,0.298,39.0,89.0,8.0,46.0,18.0,1.0,19.0,0.338,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286
25,625,2,0.286,62,127,5,41.0,24,1.0,24,0.323,0.378,479.0,152,83.0,0.29079999999999995,52.8,111.80000000000001,6.2,43.0,21.599999999999998,1.0,22.0,0.329,0.40480000000000005,0.292,50.5,108.0,6.5,43.5,21.0,1.0,21.5,0.3305,0.4115,-0.01200000000000001,23.0,38.0,-3.0,-5.0,6.0,0.0,5.0,-0.015000000000000013,-0.067,0.236
28,784,3,0.236,41,80,12,32.0,11,2.0,16,0.271,0.381,363.0,130,62.0,0.263,47.666666666666664,97.16666666666666,9.0,37.33333333333333,16.5,1.5,19.166666666666664,0.2995,0.39066666666666666,0.2733333333333333,47.333333333333336,98.66666666666667,8.333333333333334,39.666666666666664,17.666666666666668,1.3333333333333333,19.666666666666668,0.3106666666666667,0.4013333333333333,-0.04999999999999999,-21.0,-47.0,7.0,-9.0,-13.0,1.0,-8.0,-0.05199999999999999,0.0030000000000000027,0.223
26,676,1,0.26,103,155,53,120.0,30,1.0,72,0.358,0.583,693.0,161,183.0,0.26,103.0,155.0,53.0,120.0,30.0,1.0,72.0,0.358,0.583,0.26,103.0,155.0,53.0,120.0,30.0,1.0,72.0,0.358,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231
27,729,2,0.231,31,48,16,35.0,6,1.0,24,0.326,0.49,239.0,57,61.0,0.2426,59.8,90.8,30.800000000000004,69.0,15.6,1.0,43.2,0.3388,0.5272,0.2455,67.0,101.5,34.5,77.5,18.0,1.0,48.0,0.34199999999999997,0.5365,-0.028999999999999998,-72.0,-107.0,-37.0,-85.0,-24.0,0.0,-48.0,-0.03199999999999997,-0.09299999999999997,0.262
28,784,3,0.262,81,147,37,94.0,27,3.0,60,0.344,0.519,637.0,152,127.0,0.25133333333333335,68.0,115.33333333333333,32.666666666666664,78.66666666666666,20.5,2.0,50.0,0.3403333333333333,0.52,0.251,71.66666666666667,116.66666666666667,35.333333333333336,83.0,21.0,1.6666666666666667,52.0,0.3426666666666667,0.5306666666666667,0.031,50.0,99.0,21.0,59.0,21.0,2.0,36.0,0.01799999999999996,0.029000000000000026,0.271
29,841,4,0.271,95,162,40,131.0,27,5.0,67,0.352,0.518,685.0,160,128.0,0.2613333333333333,79.66666666666666,138.0,35.0,102.66666666666666,23.5,3.666666666666667,57.5,0.345,0.5136666666666667,0.256,77.5,128.0,36.5,95.0,22.5,2.5,55.75,0.345,0.5275000000000001,0.009000000000000008,14.0,15.0,3.0,37.0,0.0,2.0,7.0,0.008000000000000007,-0.0010000000000000009,0.217
30,900,5,0.217,92,123,46,118.0,21,4.0,65,0.318,0.504,658.0,153,151.0,0.2425,91.16666666666666,140.0,42.5,118.33333333333333,24.0,4.166666666666666,64.83333333333333,0.33366666666666667,0.5111666666666667,0.24820000000000003,80.4,127.0,38.4,99.6,22.2,2.8,57.6,0.3396,0.5228,-0.05400000000000002,-3.0,-39.0,6.0,-13.0,-6.0,-1.0,-2.0,-0.033999999999999975,-0.014000000000000012,0.24
31,961,6,0.24,91,146,34,88.0,31,3.0,70,0.329,0.459,695.0,162,172.0,0.2375,92.0,141.0,39.0,105.16666666666666,27.0,3.6666666666666665,67.83333333333333,0.32916666666666666,0.48383333333333334,0.24683333333333335,82.16666666666667,130.16666666666666,37.666666666666664,97.66666666666667,23.666666666666668,2.8333333333333335,59.666666666666664,0.3378333333333334,0.5121666666666668,0.022999999999999993,-1.0,23.0,-12.0,-30.0,10.0,-1.0,5.0,0.01100000000000001,-0.044999999999999984,0.272
29,841,1,0.282,50,100,5,31.0,18,2.0,42,0.361,0.381,402.0,103,48.0,0.282,50.0,100.0,5.0,31.0,18.0,2.0,42.0,0.361,0.381,0.282,50.0,100.0,5.0,31.0,18.0,2.0,42.0,0.361,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253
30,900,2,0.253,52,122,7,56.0,34,3.0,45,0.316,0.367,532.0,156,74.0,0.2646,51.2,113.2,6.2,46.0,27.599999999999998,2.5999999999999996,43.8,0.33399999999999996,0.3726,0.26749999999999996,51.0,111.0,6.0,43.5,26.0,2.5,43.5,0.3385,0.374,-0.02899999999999997,2.0,22.0,2.0,25.0,16.0,1.0,3.0,-0.044999999999999984,-0.014000000000000012,0.266
31,961,3,0.266,72,120,28,67.0,22,2.0,68,0.365,0.501,521.0,142,118.0,0.2643333333333333,61.666666666666664,117.33333333333333,17.166666666666664,57.33333333333333,25.333333333333332,2.333333333333333,56.0,0.348,0.43633333333333335,0.26699999999999996,58.0,114.0,13.333333333333334,51.333333333333336,24.666666666666668,2.3333333333333335,51.666666666666664,0.3473333333333333,0.4163333333333334,0.013000000000000012,20.0,-2.0,21.0,11.0,-12.0,-1.0,23.0,0.04899999999999999,0.134,0.25
32,1024,4,0.25,64,129,23,83.0,19,0.0,51,0.317,0.421,574.0,145,123.0,0.25583333333333336,64.66666666666666,124.83333333333333,22.0,73.16666666666666,22.5,1.1666666666666665,55.666666666666664,0.3328333333333333,0.43866666666666665,0.26275,59.5,117.75,15.75,59.25,23.25,1.75,51.5,0.33975,0.41750000000000004,-0.016000000000000014,-8.0,9.0,-5.0,16.0,-3.0,-2.0,-17.0,-0.04799999999999999,-0.08000000000000002,0.199
26,676,1,0.197,23,39,4,22.0,6,7.0,23,0.3,0.288,227.0,57,69.0,0.197,23.0,39.0,4.0,22.0,6.0,7.0,23.0,0.3,0.288,0.197,23.0,39.0,4.0,22.0,6.0,7.0,23.0,0.3,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272
27,729,2,0.272,58,101,19,65.0,24,5.0,32,0.34,0.516,412.0,107,104.0,0.24200000000000002,44.0,76.19999999999999,13.0,47.8,16.799999999999997,5.800000000000001,28.4,0.324,0.42479999999999996,0.23450000000000001,40.5,70.0,11.5,43.5,15.0,6.0,27.5,0.32,0.402,0.07500000000000001,35.0,62.0,15.0,43.0,18.0,-2.0,9.0,0.040000000000000036,0.22800000000000004,0.181
26,676,1,0.313,86,200,15,66.0,40,38.0,33,0.353,0.459,689.0,154,67.0,0.313,86.0,200.0,15.0,66.0,40.0,38.0,33.0,0.353,0.459,0.313,86.0,200.0,15.0,66.0,40.0,38.0,33.0,0.353,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338
27,729,2,0.338,108,216,24,96.0,42,30.0,60,0.396,0.531,717.0,161,70.0,0.328,99.19999999999999,209.6,20.4,84.0,41.2,33.2,49.2,0.3788,0.5022,0.3255,97.0,208.0,19.5,81.0,41.0,34.0,46.5,0.3745,0.495,0.025000000000000022,22.0,16.0,9.0,30.0,2.0,-8.0,27.0,0.04300000000000004,0.07200000000000001,0.346
28,784,3,0.346,112,204,24,81.0,39,32.0,58,0.41,0.547,662.0,153,84.0,0.3378333333333333,106.33333333333333,207.33333333333331,22.5,83.5,40.166666666666664,32.33333333333333,54.5,0.3958333333333333,0.527,0.3323333333333333,102.0,206.66666666666666,21.0,81.0,40.333333333333336,33.333333333333336,50.333333333333336,0.38633333333333336,0.5123333333333333,0.007999999999999952,4.0,-12.0,0.0,-15.0,-3.0,2.0,-2.0,0.013999999999999957,0.016000000000000014,0.316
29,841,4,0.316,84,169,13,61.0,29,17.0,55,0.386,0.451,599.0,137,79.0,0.32966666666666666,97.33333333333333,188.5,18.5,73.5,34.5,24.166666666666664,56.83333333333333,0.39566666666666667,0.4963333333333334,0.32825,97.5,197.25,19.0,76.0,37.5,29.25,51.5,0.38625,0.497,-0.02999999999999997,-28.0,-35.0,-11.0,-20.0,-10.0,-15.0,-3.0,-0.023999999999999966,-0.09600000000000003,0.298
30,900,5,0.298,89,149,31,74.0,27,6.0,41,0.353,0.55,548.0,124,82.0,0.31199999999999994,91.16666666666666,164.83333333333331,23.833333333333332,70.83333333333333,29.666666666666664,14.0,48.5,0.37349999999999994,0.5165,0.3222,95.8,187.6,21.4,75.6,35.4,24.6,49.4,0.3796,0.5076,-0.018000000000000016,5.0,-20.0,18.0,13.0,-2.0,-11.0,-14.0,-0.03300000000000003,0.09900000000000003,0.219
31,961,6,0.219,32,42,5,18.0,9,2.0,17,0.286,0.344,210.0,48,39.0,0.2615,59.666666666666664,98.83333333333333,14.999999999999998,43.83333333333333,18.333333333333332,5.833333333333333,31.333333333333332,0.32499999999999996,0.4305,0.305,85.16666666666667,163.33333333333334,18.666666666666668,66.0,31.0,20.833333333333332,44.0,0.36399999999999993,0.48033333333333333,-0.07899999999999999,-57.0,-107.0,-26.0,-56.0,-18.0,-4.0,-24.0,-0.067,-0.20600000000000007,0.278
32,1024,7,0.278,117,167,31,83.0,32,5.0,66,0.35,0.489,678.0,146,91.0,0.26166666666666666,84.0,122.33333333333333,22.333333333333332,59.83333333333333,23.5,4.166666666666666,45.5,0.3291666666666666,0.4508333333333333,0.30114285714285716,89.71428571428571,163.85714285714286,20.428571428571427,68.42857142857143,31.142857142857142,18.571428571428573,47.142857142857146,0.362,0.4815714285714286,0.059000000000000025,85.0,125.0,26.0,65.0,23.0,3.0,49.0,0.064,0.14500000000000002,0.3
33,1089,8,0.3,103,158,28,57.0,39,18.0,66,0.387,0.533,604.0,141,87.0,0.2791666666666667,95.83333333333334,141.66666666666666,25.166666666666664,59.166666666666664,31.666666666666664,11.0,57.83333333333333,0.35783333333333334,0.48683333333333334,0.30100000000000005,91.375,163.125,21.375,67.0,32.125,18.5,49.5,0.365125,0.488,0.021999999999999964,-14.0,-9.0,-3.0,-26.0,7.0,13.0,0.0,0.03700000000000003,0.04400000000000004,0.311
34,1156,9,0.311,76,112,17,51.0,21,14.0,44,0.393,0.522,410.0,89,71.0,0.3018333333333333,91.83333333333333,136.5,23.0,58.33333333333333,28.833333333333332,13.833333333333332,55.0,0.38383333333333336,0.5201666666666667,0.30211111111111116,89.66666666666667,157.44444444444446,20.88888888888889,65.22222222222223,30.88888888888889,18.0,48.888888888888886,0.36822222222222223,0.4917777777777778,0.01100000000000001,-27.0,-46.0,-11.0,-6.0,-18.0,-4.0,-22.0,0.006000000000000005,-0.01100000000000001,0.295
35,1225,10,0.295,94,185,20,65.0,31,22.0,47,0.35,0.439,682.0,153,119.0,0.30116666666666664,89.5,156.16666666666666,20.333333333333332,59.0,29.0,18.666666666666664,49.166666666666664,0.3705,0.4823333333333333,0.3014,90.1,160.2,20.8,65.2,30.9,18.4,48.7,0.3664,0.48650000000000004,-0.016000000000000014,18.0,73.0,3.0,14.0,10.0,8.0,3.0,-0.04300000000000004,-0.08300000000000002,0.265
23,529,1,0.209,51,80,25,63.0,12,2.0,34,0.284,0.437,423.0,123,110.0,0.209,51.0,80.0,25.0,63.0,12.0,2.0,34.0,0.284,0.437,0.209,51.0,80.0,25.0,63.0,12.0,2.0,34.0,0.284,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237
24,576,2,0.237,39,73,11,47.0,14,1.0,30,0.307,0.403,342.0,100,86.0,0.2258,43.8,75.8,16.6,53.400000000000006,13.200000000000001,1.4,31.6,0.2978,0.4166,0.22299999999999998,45.0,76.5,18.0,55.0,13.0,1.5,32.0,0.2955,0.42000000000000004,0.027999999999999997,-12.0,-7.0,-14.0,-16.0,2.0,-1.0,-4.0,0.02300000000000002,-0.033999999999999975,0.256
29,841,1,0.243,60,106,27,77.0,18,2.0,48,0.318,0.469,491.0,150,131.0,0.243,60.0,106.0,27.0,77.0,18.0,2.0,48.0,0.318,0.469,0.243,60.0,106.0,27.0,77.0,18.0,2.0,48.0,0.318,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249
24,576,1,0.313,58,98,27,78.0,26,0.0,52,0.412,0.655,369.0,87,94.0,0.313,58.0,98.0,27.0,78.0,26.0,0.0,52.0,0.412,0.655,0.313,58.0,98.0,27.0,78.0,26.0,0.0,52.0,0.412,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277
25,625,2,0.277,92,149,33,104.0,35,1.0,50,0.346,0.531,598.0,144,145.0,0.2914,78.4,128.6,30.6,93.6,31.4,0.6,50.8,0.37239999999999995,0.5806,0.29500000000000004,75.0,123.5,30.0,91.0,30.5,0.5,51.0,0.379,0.593,-0.035999999999999976,34.0,51.0,6.0,26.0,9.0,1.0,-2.0,-0.066,-0.124,0.306
26,676,3,0.306,95,144,37,97.0,29,1.0,78,0.406,0.613,561.0,135,106.0,0.2975,87.83333333333333,138.0,34.0,96.16666666666666,30.5,0.8333333333333333,64.33333333333333,0.387,0.5926666666666667,0.2986666666666667,81.66666666666667,130.33333333333334,32.333333333333336,93.0,30.0,0.6666666666666666,60.0,0.38800000000000007,0.5996666666666667,0.02899999999999997,3.0,-5.0,4.0,-7.0,-6.0,0.0,28.0,0.06000000000000005,0.08199999999999996,0.293
27,729,4,0.293,77,120,31,97.0,24,0.0,69,0.407,0.583,496.0,114,92.0,0.29466666666666663,85.5,132.83333333333331,33.33333333333333,98.16666666666666,27.5,0.5,68.83333333333333,0.39649999999999996,0.5843333333333333,0.29725,80.5,127.75,32.0,94.0,28.5,0.5,62.25,0.39275000000000004,0.5954999999999999,-0.013000000000000012,-18.0,-24.0,-6.0,0.0,-5.0,-1.0,-9.0,0.0009999999999999454,-0.030000000000000027,0.308
26,676,1,0.273,87,161,11,65.0,34,2.0,62,0.357,0.4,670.0,156,129.0,0.273,87.0,161.0,11.0,65.0,34.0,2.0,62.0,0.357,0.4,0.273,87.0,161.0,11.0,65.0,34.0,2.0,62.0,0.357,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261
27,729,2,0.261,57,120,20,66.0,33,5.0,44,0.342,0.468,520.0,126,114.0,0.26580000000000004,69.0,136.4,16.4,65.6,33.400000000000006,3.8,51.2,0.34800000000000003,0.4408,0.267,72.0,140.5,15.5,65.5,33.5,3.5,53.0,0.34950000000000003,0.43400000000000005,-0.01200000000000001,-30.0,-41.0,9.0,1.0,-1.0,3.0,-18.0,-0.014999999999999958,0.068,0.255
28,784,3,0.255,27,51,11,38.0,7,0.0,22,0.345,0.465,229.0,59,66.0,0.26,47.0,92.33333333333333,14.0,51.83333333333333,20.166666666666664,1.9999999999999998,36.0,0.346,0.4551666666666667,0.263,57.0,110.66666666666667,14.0,56.333333333333336,24.666666666666668,2.3333333333333335,42.666666666666664,0.34800000000000003,0.4443333333333334,-0.006000000000000005,-30.0,-69.0,-9.0,-28.0,-26.0,-5.0,-22.0,0.002999999999999947,-0.0030000000000000027,0.249
29,841,4,0.249,24,58,7,28.0,9,5.0,26,0.337,0.378,264.0,67,65.0,0.253,30.5,66.0,10.5,37.666666666666664,12.333333333333332,3.333333333333333,27.666666666666664,0.3405,0.422,0.2595,48.75,97.5,12.25,49.25,20.75,3.0,38.5,0.34525,0.4277500000000001,-0.006000000000000005,-3.0,7.0,-4.0,-10.0,2.0,5.0,4.0,-0.007999999999999952,-0.08700000000000002,0.222
30,900,5,0.222,43,75,8,28.0,16,1.0,37,0.311,0.346,383.0,98,101.0,0.2365,34.0,65.33333333333333,8.166666666666666,29.666666666666664,12.166666666666666,2.1666666666666665,30.833333333333332,0.32533333333333336,0.3765,0.252,47.6,93.0,11.4,45.0,19.8,2.6,38.2,0.3384,0.4114000000000001,-0.026999999999999996,19.0,17.0,1.0,0.0,7.0,-4.0,11.0,-0.026000000000000023,-0.03200000000000003,0.226
24,576,1,0.283,57,116,9,30.0,22,10.0,13,0.306,0.432,431.0,99,117.0,0.283,57.0,116.0,9.0,30.0,22.0,10.0,13.0,0.306,0.432,0.283,57.0,116.0,9.0,30.0,22.0,10.0,13.0,0.306,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257
25,625,2,0.257,72,151,17,56.0,26,15.0,13,0.276,0.402,606.0,146,162.0,0.26739999999999997,66.0,137.0,13.799999999999999,45.6,24.4,13.0,13.0,0.28800000000000003,0.41400000000000003,0.27,64.5,133.5,13.0,43.0,24.0,12.5,13.0,0.29100000000000004,0.41700000000000004,-0.025999999999999968,15.0,35.0,8.0,26.0,4.0,5.0,0.0,-0.02999999999999997,-0.02999999999999997,0.24
26,676,3,0.24,77,136,20,64.0,28,26.0,30,0.281,0.406,606.0,153,149.0,0.25283333333333335,72.0,137.66666666666666,17.166666666666664,55.666666666666664,26.333333333333332,19.666666666666664,21.5,0.2835,0.40900000000000003,0.26,68.66666666666667,134.33333333333334,15.333333333333334,50.0,25.333333333333332,17.0,18.666666666666668,0.2876666666666667,0.4133333333333334,-0.017000000000000015,5.0,-15.0,3.0,8.0,2.0,11.0,17.0,0.0050000000000000044,0.0040000000000000036,0.335
27,729,4,0.335,81,167,18,56.0,32,17.0,15,0.357,0.508,518.0,123,109.0,0.29033333333333333,78.16666666666666,154.0,18.5,58.666666666666664,29.666666666666664,19.666666666666664,19.666666666666664,0.31816666666666665,0.45633333333333337,0.27875,71.75,142.5,16.0,51.5,27.0,17.0,17.75,0.30500000000000005,0.43700000000000006,0.09500000000000003,4.0,31.0,-2.0,-8.0,4.0,-9.0,-15.0,0.07599999999999996,0.10199999999999998,0.322
28,784,5,0.322,45,67,10,21.0,11,5.0,10,0.357,0.529,221.0,49,50.0,0.31266666666666665,62.33333333333333,111.83333333333333,14.333333333333332,39.83333333333333,20.833333333333332,12.5,15.0,0.3443333333333333,0.5015000000000001,0.2874,66.4,127.4,14.8,45.4,23.8,14.6,16.2,0.3154,0.4554,-0.013000000000000012,-36.0,-100.0,-8.0,-35.0,-21.0,-12.0,-5.0,0.0,0.02100000000000002,0.309
29,841,6,0.309,94,163,17,61.0,29,18.0,22,0.338,0.469,551.0,123,119.0,0.31766666666666665,75.5,131.66666666666666,14.833333333333332,46.83333333333333,23.5,13.5,16.833333333333332,0.34750000000000003,0.4955,0.291,71.0,133.33333333333334,15.166666666666666,48.0,24.666666666666668,15.166666666666666,17.166666666666668,0.3191666666666667,0.45766666666666667,-0.013000000000000012,49.0,96.0,7.0,40.0,18.0,13.0,12.0,-0.01899999999999996,-0.06000000000000005,0.301
30,900,7,0.301,50,100,6,25.0,13,13.0,14,0.339,0.395,351.0,79,55.0,0.3071666666666667,63.83333333333333,115.5,10.333333333333332,36.33333333333333,18.0,13.333333333333332,16.0,0.3416666666666667,0.442,0.2924285714285714,68.0,128.57142857142858,13.857142857142858,44.714285714285715,23.0,14.857142857142858,16.714285714285715,0.32200000000000006,0.44871428571428573,-0.008000000000000007,-44.0,-63.0,-11.0,-36.0,-16.0,-5.0,-8.0,0.0010000000000000009,-0.07399999999999995,0.245
31,961,8,0.245,52,121,1,25.0,18,13.0,26,0.286,0.296,524.0,123,122.0,0.2743333333333333,58.33333333333333,121.0,5.333333333333333,31.0,18.166666666666664,13.833333333333332,21.333333333333332,0.31233333333333335,0.35783333333333334,0.2865,66.0,127.625,12.25,42.25,22.375,14.625,17.875,0.3175,0.42962500000000003,-0.055999999999999994,2.0,21.0,-5.0,0.0,5.0,0.0,12.0,-0.05300000000000005,-0.09900000000000003,0.214
28,784,1,0.258,69,154,7,62.0,34,25.0,46,0.309,0.357,661.0,160,78.0,0.258,69.0,154.0,7.0,62.0,34.0,25.0,46.0,0.309,0.357,0.258,69.0,154.0,7.0,62.0,34.0,25.0,46.0,0.309,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302
29,841,2,0.302,75,153,8,69.0,31,24.0,47,0.362,0.439,568.0,147,70.0,0.2844,72.6,153.4,7.6,66.2,32.2,24.4,46.6,0.3408,0.4062,0.28,72.0,153.5,7.5,65.5,32.5,24.5,46.5,0.3355,0.398,0.043999999999999984,6.0,-1.0,1.0,7.0,-3.0,-1.0,1.0,0.05299999999999999,0.08200000000000002,0.297
30,900,3,0.297,100,191,20,88.0,44,25.0,38,0.337,0.471,689.0,158,101.0,0.2921666666666667,86.5,172.16666666666666,13.833333333333332,77.33333333333333,38.0,24.666666666666664,42.33333333333333,0.3406666666666667,0.4413333333333333,0.2856666666666667,81.33333333333333,166.0,11.666666666666666,73.0,36.333333333333336,24.666666666666668,43.666666666666664,0.336,0.4223333333333333,-0.0050000000000000044,25.0,38.0,12.0,19.0,13.0,1.0,-9.0,-0.024999999999999967,0.03199999999999997,0.256
31,961,4,0.256,53,101,6,33.0,20,5.0,28,0.308,0.367,428.0,97,66.0,0.2773333333333333,72.33333333333333,139.66666666666666,11.0,57.33333333333333,29.833333333333332,14.833333333333332,34.5,0.32666666666666666,0.4136666666666666,0.27825,74.25,149.75,10.25,63.0,32.25,19.75,39.75,0.329,0.4085,-0.04099999999999998,-47.0,-90.0,-14.0,-55.0,-24.0,-20.0,-10.0,-0.029000000000000026,-0.10399999999999998,0.275
33,1089,5,0.275,81,165,12,72.0,27,31.0,34,0.313,0.393,648.0,147,96.0,0.2723333333333333,74.83333333333333,148.0,11.333333333333332,61.666666666666664,27.5,21.333333333333332,32.666666666666664,0.31533333333333335,0.3973333333333333,0.27759999999999996,75.6,152.8,10.6,64.8,31.2,22.0,38.6,0.3258,0.40540000000000004,0.019000000000000017,28.0,64.0,6.0,39.0,7.0,26.0,6.0,0.0050000000000000044,0.026000000000000023,0.243
34,1156,6,0.243,60,121,3,37.0,25,12.0,31,0.294,0.32,541.0,146,81.0,0.25583333333333336,65.83333333333333,132.33333333333331,6.5,48.0,24.833333333333332,17.166666666666664,31.5,0.30266666666666664,0.35216666666666663,0.2718333333333333,73.0,147.5,9.333333333333334,60.166666666666664,30.166666666666668,20.333333333333332,37.333333333333336,0.3205,0.39116666666666666,-0.03200000000000003,-21.0,-44.0,-9.0,-35.0,-2.0,-19.0,-3.0,-0.019000000000000017,-0.07300000000000001,0.249
35,1225,7,0.249,66,133,17,58.0,32,18.0,39,0.303,0.404,577.0,149,92.0,0.2513333333333333,66.5,134.33333333333331,11.5,53.33333333333333,28.833333333333332,18.166666666666664,35.5,0.30166666666666664,0.37416666666666665,0.26857142857142857,72.0,145.42857142857142,10.428571428571429,59.857142857142854,30.428571428571427,20.0,37.57142857142857,0.318,0.39299999999999996,0.006000000000000005,6.0,12.0,14.0,21.0,7.0,6.0,8.0,0.009000000000000008,0.08400000000000002,0.251
29,841,1,0.297,83,170,27,92.0,47,2.0,25,0.328,0.527,606.0,149,97.0,0.297,83.0,170.0,27.0,92.0,47.0,2.0,25.0,0.328,0.527,0.297,83.0,170.0,27.0,92.0,47.0,2.0,25.0,0.328,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285
30,900,2,0.285,31,86,4,30.0,14,3.0,13,0.32,0.377,319.0,75,42.0,0.2898,51.8,119.6,13.200000000000001,54.800000000000004,27.200000000000003,2.5999999999999996,17.8,0.32320000000000004,0.437,0.291,57.0,128.0,15.5,61.0,30.5,2.5,19.0,0.324,0.452,-0.01200000000000001,-52.0,-84.0,-23.0,-62.0,-33.0,1.0,-12.0,-0.008000000000000007,-0.15000000000000002,0.318
34,1156,1,0.287,42,102,5,26.0,12,14.0,30,0.353,0.38,392.0,93,25.0,0.287,42.0,102.0,5.0,26.0,12.0,14.0,30.0,0.353,0.38,0.287,42.0,102.0,5.0,26.0,12.0,14.0,30.0,0.353,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283
35,1225,2,0.283,63,118,4,28.0,24,7.0,34,0.349,0.388,466.0,118,45.0,0.28459999999999996,54.599999999999994,111.6,4.4,27.200000000000003,19.2,9.8,32.4,0.35059999999999997,0.38480000000000003,0.285,52.5,110.0,4.5,27.0,18.0,10.5,32.0,0.351,0.384,-0.0040000000000000036,21.0,16.0,-1.0,2.0,12.0,-7.0,4.0,-0.0040000000000000036,0.008000000000000007,0.277
27,729,1,0.259,31,53,19,47.0,8,7.0,16,0.316,0.576,225.0,56,60.0,0.259,31.0,53.0,19.0,47.0,8.0,7.0,16.0,0.316,0.576,0.259,31.0,53.0,19.0,47.0,8.0,7.0,16.0,0.316,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
28,784,2,0.19,25,33,10,23.0,6,2.0,27,0.299,0.408,204.0,84,75.0,0.21760000000000002,27.4,41.0,13.600000000000001,32.6,6.8,4.0,22.6,0.30579999999999996,0.47519999999999996,0.2245,28.0,43.0,14.5,35.0,7.0,4.5,21.5,0.3075,0.492,-0.069,-6.0,-20.0,-9.0,-24.0,-2.0,-5.0,11.0,-0.017000000000000015,-0.16799999999999998,0.197
